CGDID,TTGDID,CPTID,easting__N,northing__,Investigat,Investig_1,Reference,PreDrill_D,Depth_of_T,Groundwate,Measured_D,ConeID,Known_Issu,Post_Groun,obs_class
8317,8317,7374,1575837.427,5181254.589,CPT,,104,0,2.994,0,0,unknown,,0,
17472,17472,39125,1575842.141,5182704.585,CPT,,WAI-TC201-CPT046,0,10.06,0,0,4447,,0,
8469,8469,7529,1575843.496,5182467.109,CPT,,79,0,2.993,0,0,unknown,,0,
37963,39886,35784,1575844.003,5185702.005,CPT,,PRK-TC201-CPT011,1,10.04,0,0,C10CFIIP.C10204,,0,
20729,20729,16303,1575851.697,5182253.704,CPT,,WAI-TC201-CPT067,0.3,10,1,2.6,4600,,0,
56886,34509,49613,1575854,5181914,CPT,,CPT-ARA-06A,0,20.02,1,2.08,3430,,0,
50748,51828,46000,1575854,5181914,CPT,,GA_16908,0,20.02,1,2.08,3430,,0,
84,84,95,1575857.503,5183264.206,CPT,,CPT-AVD-55,1.2,21.06,1,2.5,C10CFIIP.C10204,,0,
56883,34506,49610,1575858,5181883,CPT,,CPT-ARA-03A,0,20.12,1,1.96,3430,,0,
50745,51825,45997,1575858,5181883,CPT,,GA_10425,0,20.12,1,1.96,3430,,0,
22510,22510,17076,1575862.085,5182161.38,CPT,,WAI-TC201-CPT026,1.5,10,1,2,S15CFIIP.834,,0,
18940,18940,15200,1575863.758,5183352.51,CPT,,AVD-POD06-CPT015,0,10,0,0,4600,,0,
7,7,15,1575868.047,5181167.884,CPT,,CPT-ARN-07,1.2,12.18,1,0.9,4341,,0,
22520,22520,17095,1575871.635,5182877.547,CPT,,WAI-TC201-CPT063,1.5,10,1,2,S15CFIIP.834,,0,
7716,7716,6780,1575872.521,5185758.513,CPT,,900,0,2.993,0,0,unknown,,0,
9057,9057,8143,1575878.625,5183238.985,CPT,,AVD-POD06-CPTB003,1.5,20,0,0,C10CFIIP.C10204,,0,
17024,17024,39111,1575882.538,5181312.417,CPT,,ARA-TC201-CPT009,0,10.02,0,0,4447,,0,
925,925,925,1575886.39,5185788.435,CPT,,CPT-WQP-15,1.2,24.23,1,2,C10CFIIP.C10204,,0,
56884,34507,49611,1575896,5181877,CPT,,CPT-ARA-04A,0.5,20,1,2,3430,,0,
50746,51826,45998,1575896,5181877,CPT,,GA_11787,0.5,20,1,2,3430,,0,
1947,1947,1481,1575896.461,5183086.166,CPT,,CPT-AVD-65,1.2,35.85,1,1.6,C10CFIIP.E09,,0,
10613,10613,9490,1575900.329,5182217.219,CPT,,WAI-POD07-CPT011,0.4,10,0,0,4486,,0,
17030,17030,13896,1575913.69,5181515.758,CPT,,ARA-TC201-CPT045,0.4,10.02,0,0,4473,,0,
22514,22514,17082,1575913.715,5182584.044,CPT,,WAI-TC201-CPT037,0,10,1,1,S15CFIIP.834,,0,
56885,34508,49612,1575914,5181900,CPT,,CPT-ARA-05A,0,20.02,1,1.68,3430,,0,
50747,51827,45999,1575914,5181900,CPT,,GA_11259,0,20.02,1,1.68,3430,,0,
20849,20849,16431,1575915.669,5183279.869,CPT,,AVD-POD06-CPT014,0,10,1,1,4520,,0,
17470,17470,39124,1575915.96,5182772.67,CPT,,WAI-TC201-CPT040,0,10.02,0,0,4447,,0,
14934,14934,11826,1575917.381,5183181.368,CPT,,AVD-POD06-CPT013,0,10,0,0,C10CFIIP.C10021,,0,
9,9,17,1575917.529,5181514.418,CPT,,CPT-ARN-09,1.2,28,1,1.4,C10CFIP.F35,,0,
22517,22517,17088,1575918.866,5182910.485,CPT,,WAI-TC201-CPT056,1.5,10,1,1.5,S15CFIIP.834,,0,
8566,8566,7626,1575920.449,5183185.227,CPT,,869,0,2.994,0,0,unknown,,0,
17607,17607,39139,1575922.74,5182659.795,CPT,,WAI-TC201-CPT039,0,10.02,0,0,4447,,0,
17669,17669,39143,1575932.04,5182486.503,CPT,,WAI-TC201-CPT065,0,10.02,0,0,4447,,0,
894,894,896,1575942.2,5182350.96,CPT,,CPT-WAI-73,1.2,37.96,1,1.8,C10CFIIP.C10204,,0,
10609,10609,9487,1575943.873,5182172.088,CPT,,WAI-POD07-CPT006,0.4,10,0,0,4488,,0,
20688,20688,16269,1575945.165,5181221.005,CPT,,ARA-TC201-CPT013,0,10.02,1,1.1,C10CFIIP.C12363,,0,
7731,7731,6795,1575958.243,5182773.291,CPT,,45,0,2.393,0,0,unknown,,0,
45962,45010,43528,1575962.411,5184264.702,CPT,,NBR-TCR01-CPT013,0,10.26,0,0,4652,,0,
47178,45611,43809,1575962.411,5184264.702,CPT,,NBR-TCR01-CPT013,0,10.26,0,0,4652,,0,
47287,48147,44209,1575969.42,5184629.82,CPT,,C2,0,15.08,1,0.1,S15CFIIP.803,,0,
1419,1419,1389,1575972.762,5184020.598,CPT,,CPT-NBT-01,1.2,16.94,1,2,71017,,0,
8316,8316,7373,1575980.162,5181592.559,CPT,,103,0,0.792,0,0,unknown,,0,
1441,1441,1411,1575981.748,5184006.814,CPT,,CPT-NBT-33,1.2,20.33,1,3.7,C10CFIIP.E09,,0,
19518,19518,15672,1575982.556,5181397.496,CPT,,ARA-TC201-CPT016,1.5,10,0,0,C10CFIIP.C11284,,0,
17476,17476,39126,1575988.79,5182832.708,CPT,,WAI-TC201-CPT050,0,10.06,0,0,4447,,0,
22518,22518,17091,1575995.284,5182966.165,CPT,,WAI-TC201-CPT057,1.5,10,1,2,S15CFIIP.834,,0,
20954,20954,16500,1575996.928,5182740.564,CPT,,WAI-TC201-CPT049,0.3,10,1,2.8,4600,,0,
20951,20951,39018,1576000.582,5182532.907,CPT,,WAI-TC201-CPT045,0,10.03,1,2.8,4447,,0,
893,893,895,1576003.96,5181922.329,CPT,,CPT-WAI-72,1.2,38.08,1,1.4,C10CFIIP.G23,,0,
45573,44347,43808,1576004.026,5184204.671,CPT,,NBR-TCR01-CPT012,0,10.22340511,0,0,S15CFIIP.841,,0,
8105,8105,7161,1576010.377,5185106.072,CPT,,494,0,2.993,0,0,unknown,,0,
16185,16185,12967,1576012.726,5185105.532,CPT,,WQP-POD15-CPT306,1.5,10,0,0,C10CFIIP.C10204,,0,
18586,18586,14882,1576013.014,5185205.663,CPT,,WQP-POD15-CPT313,0.2,20.02,0,0,4341,,0,
17026,17026,13891,1576015.076,5181252.904,CPT,,ARA-TC201-CPT014,0,10,0,0,4473,,0,
11,11,19,1576016.959,5181121.817,CPT,,CPT-ARN-11,1.2,8.46,1,1.6,4341,,0,
47286,48198,44251,1576019.94,5184532.51,CPT,,C1,0,33.11,1,0.5,S15CFIIP.803,,0,
10,10,18,1576020.721,5181382.813,CPT,,CPT-ARN-10,1.2,5.52,1,1.2,4341,,0,
47289,48149,44211,1576021.14,5184763.73,CPT,,C4,0,15.08,0,0,S15CFIIP.803,,0,
8294,8294,7351,1576021.926,5182408.336,CPT,,98,0,2.993,0,0,unknown,,0,
47290,48150,44212,1576027.51,5185030.07,CPT,,C5,0,34.74,0,0,S15CFIIP.803,,0,
6271,6271,5299,1576029.467,5182250.479,CPT,,ARA-POD06-CPTB004,0,20.02,0,0,4473,,0,
14474,14474,11531,1576033.874,5185938.235,CPT,,WQP-POD12-CPT083,0.4,10,0,0,4486,,0,
35065,37363,32929,1576038.8,5185941.7,CPT,,GA_1704,0,20,1,2,4216,,0,
7743,7743,6807,1576040.213,5182677.83,CPT,,89,0,2.993,0,0,unknown,,0,
48335,49559,44909,1576040.6,5184891.2,CPT,,CPT_206,0,20.19886345,0,0,S15-CFIP.803,,0,
19534,19534,15682,1576045.857,5181531.765,CPT,,ARA-TC201-CPT034,1.5,10,0,0,C10CFIIP.C11284,,0,
14503,14503,11558,1576051.278,5185306.084,CPT,,WQP-POD15-CPT317,0.4,10,0,0,4486,,0,
46,46,54,1576051.415,5183311.81,CPT,,CPT-AVD-12,0.8,15.16,1,2,71017,,0,
13,13,21,1576056.583,5181522.289,CPT,,CPT-ARN-13,1.2,6.6,1,0.9,4341,,0,
1428,1428,1398,1576059.733,5184219.552,CPT,,CPT-NBT-14,1.2,10.54,1,1.2,4341,,0,
17255,17255,14164,1576063.731,5184283.557,CPT,,NNB-POD05-CPT115,0.9,10,0,0,4483,,0,
19517,19517,15671,1576064.525,5181329.026,CPT,,ARA-TC201-CPT015,1.5,10,0,0,C10CFIIP.C11284,,0,
9091,9091,8203,1576065.718,5182448.202,CPT,,ARA-POD03-CPT260,0.2,20,0,0,C10CFIIP.E09,,0,
17480,17480,39128,1576065.858,5182888.158,CPT,,WAI-TC201-CPT051,0,10.04,0,0,4447,,0,
7728,7728,6792,1576069.403,5182578.37,CPT,,42,0,2.994,0,0,unknown,,0,
22519,22519,17093,1576069.753,5183020.475,CPT,,WAI-TC201-CPT058,1.5,10,1,1.6,S15CFIIP.834,,0,
20874,20874,16472,1576071.9,5182697.303,CPT,,WAI-TC201-CPT041,0.3,10,1,1.7,4600,,0,
47,47,4237,1576073.733,5183420.717,CPT,,CPT-AVD-13,1.2,17.2,1,2,71017,,0,
20956,20956,16502,1576074.106,5182808.479,CPT,,WAI-TC201-CPT061,0.3,10,1,2.6,C10CFIIP.C10204,,0,
17,17,25,1576079.78,5181662.014,CPT,,CPT-ARN-17,1.2,6.6,1,2.2,4341,,0,
15586,15586,12575,1576084.068,5185108.772,CPT,,WQP-POD15-CPT305,0.6,10,0,0,C10CFIIP.C10021,,0,
8156,8156,7212,1576089.676,5183461.921,CPT,,811,0,0.493,0,0,unknown,,0,
19519,19519,15673,1576089.828,5181186.653,CPT,,ARA-TC201-CPT018,0,10,0,0,C10CFIIP.C11284,,0,
21360,21360,16816,1576102.229,5185207.264,CPT,,WQP-POD15-CPT312,0.2,20.02,1,1.9,4341,,0,
7732,7732,6796,1576106.985,5182720.615,CPT,,46,0,2.995,0,0,unknown,,0,
2094,2094,1613,1576110,5184593,CPT,,,0,25.75,1,1.23,C10CFIIP.G23,,0,
2097,2097,1616,1576114,5184603,CPT,,,0,25.65,1,1.2,C10CFIIP.G23,,0,
2095,2095,1614,1576115,5184583,CPT,,,0,25.36,1,0.98,C10CFIIP.G23,,0,
15292,15292,12231,1576118.526,5181623.1,CPT,,ARA-TC201-CPT035,0.4,10,0,0,4473,,0,
1422,1422,1392,1576119.454,5183470.239,CPT,,CPT-NBT-04,1.2,15.25,1,2,71017,,0,
2096,2096,1615,1576120,5184593,CPT,,,0,25.4,1,1.01,C10CFIIP.G23,,0,
9304,9304,8530,1576122.538,5182311.097,CPT,,ARA-POD03-CPT264,0.4,20,0,0,4473,,0,
2098,2098,1617,1576125,5184583,CPT,,,0,25.09,1,1.35,C10CFIIP.G23,,0,
2099,2099,1618,1576125,5184600,CPT,,,0,25.33,1,1.8,C10CFIIP.G23,,0,
27,27,35,1576127.954,5182378.051,CPT,,CPT-ARN-27,1.2,22.05,1,3.4,C10CFIP.F35,,0,
6653,6653,5653,1576128.605,5185456.296,CPT,,WQP-POD15-CPTB001,0,20,0,0,C10CFIIP.C10021,,0,
14499,14499,11554,1576128.658,5185260.263,CPT,,WQP-POD15-CPT314,0.4,10,0,0,4486,,0,
1420,1420,1390,1576129.032,5183905.907,CPT,,CPT-NBT-02,1.2,15.29,1,2,71017,,0,
7714,7714,6778,1576129.926,5185342.481,CPT,,898,0,2.993,0,0,unknown,,0,
17027,17027,13892,1576134.724,5181042.351,CPT,,ARA-TC201-CPT023,0.4,10,0,0,4473,,0,
20776,20776,16364,1576134.844,5181849.011,CPT,,WAI-TC201-CPT020,0,10,1,2.8,4600,,0,
14500,14500,11555,1576135.824,5185334.864,CPT,,WQP-POD15-CPT315,0.4,10,0,0,4486,,0,
7730,7730,6794,1576138.275,5182606.161,CPT,,44,0,0.893,0,0,unknown,,0,
924,924,924,1576139.718,5185792.558,CPT,,CPT-WQP-14,1.2,26.48,1,0.9,C10CFIIP.C10021,,0,
15294,15294,12233,1576140.235,5181707.137,CPT,,ARA-TC201-CPT036,0.4,10,0,0,4473,,0,
21,21,29,1576142.244,5182128.74,CPT,,CPT-ARN-21,1.2,37.92,1,1,C10CFIIP.F14,,0,
34373,34789,30438,1576142.911,5185944.353,CPT,,11860-220_CPT1,0,20.1,0,0,C10CFIIP.C13080,,0,
11144,11144,10053,1576143.48,5185715.351,CPT,,60249691-1.03 CPT1,3.7,20,1,1.3,C10CFIIP.C10266,,0,
20953,20953,16498,1576145.009,5182771.276,CPT,,WAI-TC201-CPT048,0.3,10,1,2.3,4600,,0,
7965,7965,7021,1576145.138,5184311.787,CPT,,655,0,2.993,0,0,unknown,,0,
20952,20952,16496,1576150.125,5182865.458,CPT,,WAI-TC201-CPT047,0.3,10,1,2.2,4600,,0,
5124,5124,3990,1576152.782,5182502.052,CPT,,ARA-POD03-CPT013,0.25,20,0,0,C10CF11P.C10204,,0,
922,922,922,1576153.902,5185472.772,CPT,,CPT-WQP-12,1.2,24.54,1,1,C10CFIIP.F14,,0,
17484,17484,39131,1576157.32,5182955.003,CPT,,WAI-TC201-CPT053,0,10.03,0,0,4447,,0,
13858,13858,11117,1576159.457,5185770.937,CPT,,60248730-1.03 CPT06,0,20.01,1,2.1,C10CFIIP.C10266,,0,
7741,7741,6805,1576162.456,5183039.29,CPT,,87,0,2.993,0,0,unknown,,0,
14,14,22,1576168.051,5181396.431,CPT,,CPT-ARN-14,1.2,8.02,1,1.8,4341,,0,
9988,9988,9086,1576169.611,5182246.934,CPT,,ARA-POD06-CPT215,0.3,20,0,0,C10CFIIP.E09,,0,
1421,1421,1391,1576170.599,5183706.856,CPT,,CPT-NBT-03,1.2,18.06,1,2.4,71017,,0,
22511,22511,17078,1576176.549,5182652.013,CPT,,WAI-TC201-CPT029,1.5,10,1,1.4,S15CFIIP.834,,0,
17611,17611,39140,1576177.131,5183002.575,CPT,,WAI-TC201-CPT052,0,10.01,0,0,4447,,0,
20805,20805,16378,1576177.619,5183100.086,CPT,,WAI-TC201-CPT028,1.5,10,1,2,C10CFIIP.C10204,,0,
20811,20811,16384,1576183.918,5182560.97,CPT,,WAI-TC201-CPT032,0.3,10,1,2,4600,,0,
47291,48151,44213,1576184.54,5185037.18,CPT,,C6,0,15.09,0,0,S15CFIIP.803,,0,
19521,19521,15675,1576185.551,5181134.686,CPT,,ARA-TC201-CPT025,1.5,10,0,0,C10CFIIP.C11284,,0,
7591,7591,6589,1576186.26,5181576.73,CPT,,ARA-POD09-CPT015,0.4,20,0,0,4473,,0,
15597,15597,17272,1576194.648,5183282.384,CPT,,AVD-TCR01-CPT002,0,10.09,1,0.4,S15CFIIP.834,,0,
47292,48152,44214,1576199.7,5184788.38,CPT,,C7,0,15.09,0,0,S15CFIIP.803,,0,
8320,8320,7377,1576208.678,5181273.791,CPT,,107,0,2.993,0,0,unknown,,0,
56399,56934,49711,1576215.093,5185970.3,CPT,,CPTU001,0,15,0,0,Mkj365,,0,
17029,17029,13894,1576215.316,5181644.574,CPT,,ARA-TC201-CPT039,0.4,10,0,0,4473,,0,
2152,2152,1674,1576216.56,5184247.214,CPT,,NNB-POD05-CPT102,0,25,0,0,C10CFIIP.C10204,,0,
17028,17028,13893,1576218.783,5181751.402,CPT,,ARA-TC201-CPT037,0.4,10,0,0,4473,,0,
8,8,16,1576219.654,5180882.167,CPT,,CPT-ARN-08,1.2,6.42,1,1.1,4341,,0,
2242,2242,1762,1576219.809,5184227.722,CPT,,NNB-POD05-CPT103,0,25,0,0,C10CFIIP.C10021,,0,
2,2,10,1576219.811,5182209.91,CPT,,CPT-ARN-02,0.8,40.54,1,2,C10CFIIP.F56,,0,
11126,11126,10034,1576224.506,5185671.214,CPT,,60248730-1.03 CPT2,0,20,1,1.3,C10CFIIP.C10266,,0,
22515,22515,17084,1576224.723,5182931.964,CPT,,WAI-TC201-CPT042,0,10,1,2,S15CFIIP.834,,0,
12,12,20,1576227.498,5180985.536,CPT,,CPT-ARN-12,1.2,5.56,1,0.9,4341,,0,
11024,11024,9923,1576228.259,5184088.127,CPT,,NNB-POD05-CPT112,0,20,0,0,C10CFIIP.E09,,0,
15585,15585,12574,1576230.797,5185260.095,CPT,,WQP-POD15-CPT035,0,20.09,0,0,4447,,0,
2155,2155,1677,1576233.556,5184116.266,CPT,,NNB-POD05-CPT114,0,24,0,0,C10CFIIP.C10204,,0,
2153,2153,1675,1576234.554,5184197.734,CPT,,NNB-POD05-CPT104,0,25,0,0,C10CFIIP.C10204,,0,
48333,49558,44908,1576238.2,5184909.8,CPT,,CPT_205,0,20.19928733,0,0,S15-CFIP.803,,0,
20950,20950,39017,1576238.332,5182736.311,CPT,,WAI-TC201-CPT044,0,10.02,1,2.1,4447,,0,
1429,1429,1399,1576238.535,5184085.638,CPT,,CPT-NBT-15,1.2,24.44,1,5.3,C10CFIIP.C10267,,0,
56400,56935,49712,1576240,5185933,CPT,,CPTU002,0,15,0,0,MKJ365,,0,
13863,13863,11118,1576240.445,5185737.906,CPT,,60248730-1.03 CPT05,0,20,1,2,C10CFIIP.C10266,,0,
19522,19522,15676,1576240.721,5181032.968,CPT,,ARA-TC201-CPT027,0.2,10,0,0,C10CFIIP.C11284,,0,
1456,1456,1426,1576244.774,5185122.17,CPT,,CPT-NNB-01,1.2,24.53,1,1.6,C10CFIIP.C10204,,0,
9111,9111,8237,1576246.509,5181439.186,CPT,,ARA-POD09-CPT019,0,20,0,0,C10CFIIP.E09,,0,
2154,2154,1676,1576248.3,5184109.769,CPT,,NNB-POD05-CPT108,0,11.6,0,0,C10CFIIP.C10204,,0,
20949,20949,39015,1576250.236,5182817.66,CPT,,WAI-TC201-CPT043,0,10,1,2.3,4447,,0,
2245,2245,1764,1576251.798,5184146.254,CPT,,NNB-POD05-CPT106,0,25,0,0,C10CFIIP.C10021,,0,
8318,8318,7375,1576253.052,5181601.062,CPT,,105,0,2.994,0,0,unknown,,0,
19721,19721,15820,1576257.976,5180953.71,CPT,,ARA-TC201-CPT029,1.5,10,0,0,C10CFIIP.C10204,,0,
1433,1433,1403,1576260.539,5183400.359,CPT,,CPT-NBT-19,1.2,22.69,1,0.3,C10CFIIP.E09,,0,
47288,48148,44210,1576261.96,5184417.35,CPT,,C3,0,15.08,0,0,S15CFIIP.803,,0,
9096,9096,8212,1576268.673,5182592.669,CPT,,ARA-POD03-CPT262,0,20.01,0,0,C10CFIIP.E09,,0,
19520,19520,15674,1576269.577,5181126.871,CPT,,ARA-TC201-CPT024,1.5,10,0,0,C10CFIIP.C11284,,0,
10842,10842,9731,1576271.035,5185048.579,CPT,,NNB-POD01-CPT015,1.5,10,0,0,C10CFIIP.C11284,,0,
14965,14965,11907,1576271.535,5185621.304,CPT,,WQP-POD14-CPT103,0.8,10,0,0,C10CFIIP.C10204,,0,
13868,13868,11120,1576272.91,5185704.703,CPT,,60248730-1.03 CPT04,0,20.05,1,1.4,C10CFIIP.C10266,,0,
11027,11027,9924,1576280.412,5183867.215,CPT,,NNB-POD05-CPT116,0.2,20.02,0,0,4341,,0,
16521,16521,13351,1576282.106,5185306.778,CPT,,WQP-POD15-CPT307,0,10,0,0,4467,,0,
14294,14294,11391,1576286.788,5183450.54,CPT,,NNB-POD07-CPT029,0,25,0,0,C10CFIIP.C10021,,0,
892,892,894,1576287.756,5181971.966,CPT,,CPT-WAI-71,1.2,38.17,1,3.2,C10CFIIP.C10267,,0,
18,18,26,1576289.527,5181637.009,CPT,,CPT-ARN-18,1.2,7.46,1,1.9,4341,,0,
10586,10586,38892,1576291.966,5182486.502,CPT,,ARA-POD03-CPT266,0,20.04,0,0,4483,,0,
14502,14502,11557,1576297.577,5185495.584,CPT,,WQP-POD15-CPT316,0,10,0,0,4486,,0,
9099,9099,8219,1576303.028,5182640.031,CPT,,ARA-POD03-CPT263,0,20.05,0,0,C10CFIIP.E09,,0,
24229,24229,17847,1576315.878,5182896.78,CPT,,WAI-TC201-CPT027,0,10.36,0,0,4600,,0,
2442,2442,1970,1576321.506,5184989.423,CPT,,NNB-POD01-CPT001,0,20,0,0,C10CFIIP.E09,,0,
48332,49557,44907,1576325.3,5184816.4,CPT,,CPT_204,0,20.14206688,0,0,S15-CFIP.803,,0,
923,923,923,1576326.472,5185583.955,CPT,,CPT-WQP-13,1.2,24.75,1,1.2,C10CFIIP.C10204,,0,
26,26,34,1576326.505,5182390.67,CPT,,CPT-ARN-26,1.2,37.41,1,0.6,C10CFIIP.F14,,0,
2172,2172,1696,1576335.767,5184021.305,CPT,,NNB-POD05-CPT083,0,25,0,0,C10CFIIP.C10021,,0,
17527,17527,14403,1576336.708,5182078.804,CPT,,ARA-POD06-CPT216,0.4,10,0,0,4486,,0,
5319,5319,4170,1576337.659,5184942.627,CPT,,10415-CPT-11,2,20,0,0,C10CFIIP.E09,,0,
2150,2150,1672,1576342.513,5184078.283,CPT,,NNB-POD05-CPT088,0,13.5,0,0,C10CFIIP.C10204,,0,
14484,14484,11538,1576344.245,5185706.162,CPT,,WQP-POD14-CPT102,0,10,0,0,C10CFIIP.C10021,,0,
2148,2148,1670,1576345.262,5184107.272,CPT,,NNB-POD05-CPT059,0,25.02,0,0,C10CFIIP.C10021,,0,
56847,34451,49564,1576346,5183865,CPT,,CPT01,0,20,0,0,C10CFIIP.E09,,0,
15,15,23,1576346.685,5181190.878,CPT,,CPT-ARN-15,1.2,8.28,1,1.7,4341,,0,
2151,2151,1673,1576349.759,5184147.256,CPT,,NNB-POD05-CPT091,0,25,0,0,C10CFIIP.C10021,,0,
28,28,36,1576349.899,5182694.74,CPT,,CPT-ARN-28,1.2,18.45,1,2,C10CFIP.F35,,0,
8103,8103,7159,1576354.458,5184102.274,CPT,,492,0,2.994,0,0,unknown,,0,
38149,41249,35961,1576359.322,5184127.039,CPT,,"13443 - 76 Wattle Drive, Christchurch",0.5,15,0,0,111007T,,0,
8102,8102,7158,1576359.964,5183693.135,CPT,,491,0,2.994,0,0,unknown,,0,
2433,2433,9601,1576363.34,5184938.644,CPT,,NNB-POD01-CPT003,0.4,20,0,0,C10CFIIP.E09,,0,
17526,17526,39132,1576363.626,5182550.368,CPT,,ARA-POD03-CPT267,0.3,20,0,0,4483,,0,
9106,9106,8231,1576366.211,5181867.359,CPT,,ARA-POD09-CPT017,0,20,0,0,C10FIIP.E09,,0,
2149,2149,1671,1576366.254,5184066.788,CPT,,NNB-POD05-CPT060,0,18.64,0,0,C10CFIIP.C10021,,0,
19513,19513,15667,1576370.328,5182791.223,CPT,,ARA-TC201-CPT001,0.6,10.01,0,0,C10CFIIP.C11284,,0,
917,917,917,1576381.966,5185958.443,CPT,,CPT-WQP-07,1.2,36.13,1,0.7,C10CFIIP.F14,,0,
14479,14479,11535,1576382.218,5185864.1,CPT,,WQP-POD14-CPT101,0.4,10.02,0,0,4486,,0,
31844,32240,29108,1576386.96,5184915.53,CPT,,GA_18595,0,20,1,1.68,4216,,0,
9991,9991,9087,1576387.579,5182023.328,CPT,,ARA-POD06-CPT217,0,20,0,0,C10CFIIP.E09,,0,
1432,1432,1402,1576388.255,5183541.916,CPT,,CPT-NBT-18,1.2,24.8,1,0.7,C10CFIIP.G23,,0,
48331,49556,44906,1576396.4,5184695.2,CPT,,CPT_203,0,20.15641021,0,0,S15-CFIP.803,,0,
10592,10592,38894,1576396.462,5182601.369,CPT,,ARA-POD04-CPT247,0.3,20.02,0,0,4483,,0,
7530,7530,6530,1576397.375,5182439.623,CPT,,ARA-POD04-CPT246,0.4,20,0,0,4473,,0,
8321,8321,7378,1576398.907,5181053.084,CPT,,108,0,2.993,0,0,unknown,,0,
7650,7650,6674,1576399.672,5185797.517,CPT,,WQP-POD14-CPTB002,0.4,20.02,0,0,4473,,0,
2146,2146,1668,1576400.25,5183564.987,CPT,,NNB-POD07-CPT065,0,25,0,0,C10CFIIP.C10021,,0,
56851,34455,49572,1576401,5183889,CPT,,CPT05,0,20,0,0,C10CFIIP.E09,,0,
48329,49473,44904,1576403.8,5184359.4,CPT,,CPT_201,0,19.64504399,0,0,S15-CFIP.803,,0,
9801,9801,10281,1576407.48,5185064.765,CPT,,NNB-POD01-CPT017,0,20.02,0,0,4473,,0,
47293,48153,44215,1576412.76,5184829.41,CPT,,C8,0,25.08,0,0,S15CFIIP.803,,0,
921,921,921,1576414.219,5185147.522,CPT,,CPT-WQP-11,1.2,26.15,1,1.3,C10CFIIP.F14,,0,
14476,14476,11533,1576416.976,5185746.807,CPT,,WQP-POD14-CPT099,0.4,10.64,0,0,4486,,0,
7744,7744,6808,1576418.162,5182642.353,CPT,,90,0,2.993,0,0,unknown,,0,
2311,2311,1837,1576418.485,5184003.814,CPT,,NNB-POD05-CPT022,0,20,0,0,4494,,0,
19514,19514,15668,1576418.917,5182892.444,CPT,,ARA-TC201-CPT002,0.6,10.05,0,0,C10CFIIP.C11284,,0,
10584,10584,38891,1576421.911,5182659.206,CPT,,ARA-POD01-CPT245,0,20.06,0,0,4483,,0,
7653,7653,6679,1576422.945,5185662.62,CPT,,WQP-POD14-CPTB004,0,20,0,0,C10CFIIP.C10021,,0,
2147,2147,1669,1576422.991,5183562.988,CPT,,NNB-POD07-CPT066,0,20.85,0,0,C10CFIIP.C10021,,0,
5039,5039,3902,1576423.054,5185666.678,CPT,,WQP-POD14-CPT059,0.1,20.26,0,0,4486,,0,
47294,48154,44216,1576423.95,5184580.31,CPT,,C9,0,15.08,1,2.2,S15CFIIP.803,,0,
8093,8093,7149,1576426.41,5185244.125,CPT,,451,0,2.993,0,0,unknown,,0,
56850,34454,49567,1576431,5183939,CPT,,CPT04,0,20.01,0,0,C10CFIIP.E09,,0,
3695,3695,2598,1576435.926,5185275.463,CPT,,WQP-POD15-CPT100,0,20.66,0,0,4439,,0,
9306,9306,8531,1576437.267,5182537.225,CPT,,ARA-POD03-CPT265,0.4,20.02,0,0,4473,,0,
56849,34453,49566,1576440,5183863,CPT,,CPT03,0,20,1,1.5,C10CFIIP.E09,,0,
8322,8322,7379,1576441.676,5181622.358,CPT,,109,0,2.993,0,0,unknown,,0,
36401,32713,33580,1576443.978,5181531.994,CPT,,ARA-POD10-CPT021,0.3,4.8,0,0,4652,,0,
9485,9485,8670,1576445.431,5185946.429,CPT,,WQP-POD02-CPTB001,1.5,20.1,0,0,C10CFIIP.E09,,0,
19,19,27,1576447.236,5181529.126,CPT,,CPT-ARN-19,1.2,24.99,1,0.6,C10CFIP.F35,,0,
2168,2168,1692,1576452.478,5183627.963,CPT,,NNB-POD07-CPT063,0,22.92,0,0,C10CFIIP.C10021,,0,
47295,48155,44217,1576453.78,5184319.46,CPT,,C10,0,25.89,1,2.3,S15CFIIP.803,,0,
33,33,41,1576455.011,5182974.972,CPT,,CPT-ARN-33,1.2,37.55,1,1.1,C10CFIIP.F14,,0,
56848,34452,49565,1576456,5183899,CPT,,CPT02,0,20,0,0,C10CFIIP.E09,,0,
2145,2145,1667,1576456.228,5183558.491,CPT,,NNB-POD07-CPT037,0,22.17,0,0,C10CFIIP.C10204,,0,
9772,9772,8873,1576456.904,5181473.618,CPT,,ARA-POD11-CPT177,0.4,20,0,0,4473,,0,
2167,2167,1691,1576458.475,5183686.44,CPT,,NNB-POD07-CPT058,0,25,0,0,C10CFIIP.C10021,,0,
7538,7538,6533,1576459.186,5182170.531,CPT,,ARA-POD05-CPT006,0.4,20,0,0,4473,,0,
1431,1431,1401,1576459.411,5183830.863,CPT,,CPT-NBT-17,1.2,9.58,1,1.4,4341,,0,
2166,2166,1690,1576463.222,5183730.923,CPT,,NNB-POD07-CPT056,0,25,0,0,C10CFIIP.C10021,,0,
9210,9210,8401,1576465.21,5184873.801,CPT,,NNB-POD01-CPTB010,0,20,0,0,C10CFIIP.E09,,0,
7655,7655,6683,1576465.366,5185127.471,CPT,,WQP-POD15-CPT039,0,20.03,0,0,C10CFIIP.C10267,,0,
1,1,9,1576467.295,5181262.382,CPT,,CPT-ARN-01,0.8,26.04,1,1,C10CFIIP.F56,,0,
